Segment_ID,Source_Document,Document_Title,Document_Type,Is_Thematic,Primary_Construct,Sub_Dimension_Code,Confidence_Score,Emotional_Tone,Valence,Matched_Indicators,Verbatim_Quote
Honest Safety Advice for Traveling Alone as a Woman.html_P068,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0472,Reflective / Neutral,Neutral,,"Fears have a place in keeping us safe, but without frankly talking about the true facets of traveling in diverse places it’s easy to believe the world is the sum of its dangers."
Honest Safety Advice for Traveling Alone as a Woman.html_P069,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0711,Reflective / Neutral,Neutral,,By and large it’s the opposite: traveling becomes the sum of human kindness. It only takes a commitment to shifting your perspective to see that.
Honest Safety Advice for Traveling Alone as a Woman.html_P070,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0664,Reflective / Neutral,Neutral,,The long and short of it is that there are practical steps females can take to be safe
Honest Safety Advice for Traveling Alone as a Woman.html_P071,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0745,Reflective / Neutral,Neutral,,11 steps I always take to stay save as a solo female traveler
Honest Safety Advice for Traveling Alone as a Woman.html_P072,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0475,Reflective / Neutral,Neutral,,Other Entries in the ALA Travel Fears Series:
Honest Safety Advice for Traveling Alone as a Woman.html_P073,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,True,Travel Intention & Mobility Decisions,Destination Choice & Route Avoidance,0.2154,Reflective / Neutral,Neutral,,Why I Decided to Travel the World
Honest Safety Advice for Traveling Alone as a Woman.html_P075,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0275,Reflective / Neutral,Neutral,,"Yes, Sometimes Travel is Lonely"
Honest Safety Advice for Traveling Alone as a Woman.html_P077,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,True,Perceived Safety,Subjective Security vs. Vulnerability,0.5483,Vulnerability & Fear,Negative,"fear, vulnerability","On Fear, Vulnerability, & the Less Sexy Side of Travel"
Honest Safety Advice for Traveling Alone as a Woman.html_P078,Honest Safety Advice for Traveling Alone as a Woman.html,Honest Safety Advice for Traveling Alone as a Woman,blog,False,General Travel Narrative,Descriptive / Contextual,0.0687,Reflective / Neutral,Neutral,,"If there is ever anything that I can do to help, please do reach out on Facebook, Twitter, or Instagram and let’s talk about how we can make your travel dream a reality."
interview_01_international_student_spain_italy.txt_P001,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,False,General Travel Narrative,Descriptive / Contextual,0.0815,Reflective / Neutral,Neutral,,Interviewer: Thank you for participating in our research study on solo female travel safety. Can you tell me a bit about your background and your recent solo trip?
interview_01_international_student_spain_italy.txt_P002,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,False,General Travel Narrative,Descriptive / Contextual,0.0599,Reflective / Neutral,Neutral,,"Participant P01: I am a 23-year-old postgraduate student from Germany studying in the UK. Last summer, I decided to do a two-week solo backpacking trip through Northern Spain and Italy. It was my very first time travelling entirely by myself without family or friends."
interview_01_international_student_spain_italy.txt_P003,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Social Constraints,Familial Anxiety & Societal Judgment,0.1296,Reflective / Neutral,Neutral,,Interviewer: How did your family react when you told them you were planning to travel alone?
interview_01_international_student_spain_italy.txt_P004,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Social Constraints,Patriarchal Gaze & Cultural Norms,0.4014,Vulnerability & Fear,Negative,"harassed, public space","Participant P01: Oh, my parents were extremely worried. My mother freaked out and said, ""Are you crazy? A young girl travelling alone with a backpack is asking for trouble."" They kept sending me sensational news articles about women being harassed abroad. That created a lot of familial anxiety and second-guessing in my mind before I even booked the flight. I felt like society constantly reminds women that public space is risky for us."
interview_01_international_student_spain_italy.txt_P005,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Perceived Safety,Subjective Security vs. Vulnerability,0.7038,Vulnerability & Fear,Negative,"felt vulnerable, uncomfortable","Interviewer: During the trip itself, what were your main safety concerns, and did you experience any moments where you felt vulnerable or uncomfortable?"
interview_01_international_student_spain_italy.txt_P006,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Physical Constraints,Infrastructure & Transit Vulnerability,0.9403,Vulnerability & Fear,Negative,"no cctv, following me, terrified, fear, dimly lit, catcalling","Participant P01: My biggest fear was always after sunset and dealing with night transport. In Rome, when I was walking back from the train station to my hostel around 10 PM, a man started following me down a dimly lit street. He was whistling and catcalling, and then started walking at the exact same pace as me. I felt terrified and my heart was pounding. The public infrastructure was really poor—there was barely any street lighting and no CCTV or people around. I ducked quickly into an open gelato shop and pretended to order until he walked away."
interview_01_international_student_spain_italy.txt_P007,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,False,General Travel Narrative,Descriptive / Contextual,0.0894,Reflective / Neutral,Neutral,,Interviewer: That sounds frightening. What specific strategies or coping mechanisms did you use to protect yourself while travelling?
interview_01_international_student_spain_italy.txt_P008,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Constraint Negotiation & Coping Strategies,Intuition & Situational Awareness,0.8337,Reflective / Neutral,Neutral,"situational awareness, gut feeling, whatsapp live location, door lock","Participant P01: I developed a strict daily routine. First, I always made sure to return to my accommodation before 9 PM so I wouldn't have to navigate dark alleys alone. Second, I wore fake headphones without playing any music—that way men wouldn't bother trying to talk to me, but I maintained full situational awareness of my surroundings. I also kept my phone's WhatsApp live location permanently shared with my sister back home, and I always booked female-only dorm rooms with secure electronic door locks. Trusting my gut feeling was key—if a street or a person felt off, I immediately crossed the road or left."
interview_01_international_student_spain_italy.txt_P009,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Destination Image & Evaluation,Destination Safety Reputation,0.1365,Reflective / Neutral,Neutral,,Interviewer: How did these safety considerations influence your overall travel decisions and your perception of the destination?
interview_01_international_student_spain_italy.txt_P010,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Physical Constraints,Sexual Harassment & Unwanted Attention,0.208,Reflective / Neutral,Neutral,catcalling,Participant P01: It definitely restricted my itinerary. There were picturesque neighborhoods in Naples and Barcelona that I skipped completely because online forums and reviews warned about street crime and aggressive catcalling. So my perceived safety directly shaped where I went and how freely I moved.
interview_01_international_student_spain_italy.txt_P011,interview_01_international_student_spain_italy.txt,Interview Transcript - interview_01_international_student_spain_italy.txt,interview,True,Experiential Well-Being & Self-Leadership,Empowerment & Self-Efficacy,0.2073,Empowerment & Confidence,Positive,"confidence, well-being","Interviewer: Looking back at the trip, how did navigating these safety constraints affect your personal confidence and well-being?"
